movie_id,title,vote_average,vote_count,status,release_date,revenue,adult,budget,imdb_id,original_language,original_title,overview,popularity,genres,production_companies,production_countries,spoken_languages
4520200,X-Men: First Class,7.296,11986,Released,6/1/2011,353624124,FALSE,160000000,tt1270798,en,X-Men: First Class,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",1.659,"Action, Science Fiction, Adventure","The Donners' Company, Bad Hat Harry Productions, 20th Century Fox",United States of America,"German, English, Spanish, French, Russian"
4520201,A Clockwork Orange,8.2,11946,Released,12/19/1971,26589000,FALSE,2200000,tt0066921,en,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",38.323,"Science Fiction, Drama","Warner Bros. Pictures, Hawk Films","United Kingdom, United States of America",English
4520202,The Curious Case of Benjamin Button,7.579,11899,Released,12/25/2008,335802786,FALSE,150000000,tt0421715,en,The Curious Case of Benjamin Button,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",42.669,"Drama, Fantasy, Romance","Paramount, Warner Bros. Pictures, The Kennedy/Marshall Company",United States of America,English
4520203,The Terminator,7.646,11874,Released,10/26/1984,78371200,FALSE,6400000,tt0088247,en,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",44.969,"Action, Thriller, Science Fiction","Orion Pictures, Pacific Western, Hemdale Film, Cinema 84, Euro Film Funding","United Kingdom, United States of America","English, Spanish"
4520204,Back to the Future Part II,7.752,11817,Released,11/22/1989,332000000,FALSE,40000000,tt0096874,en,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",30.516,"Adventure, Comedy, Science Fiction","Universal Pictures, Amblin Entertainment",United States of America,English
4520205,Terminator 2: Judgment Day,8.104,11744,Released,7/3/1991,520000000,FALSE,102000000,tt0103064,en,Terminator 2: Judgment Day,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",69.45,"Action, Thriller, Science Fiction","Lightstorm Entertainment, Carolco Pictures, Pacific Western, Le Studio Canal+","France, United States of America","English, Spanish"
4520206,GoodFellas,8.464,11726,Released,9/12/1990,46835000,FALSE,25000000,tt0099685,en,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",83.57,"Drama, Crime",Winkler Films,United States of America,"Italian, English"
4520207,Drive,7.572,11718,Released,9/15/2011,78054825,FALSE,15000000,tt0780504,en,Drive,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",38.238,"Drama, Thriller, Crime","FilmDistrict, Bold Films, Marc Platt Productions, OddLot Entertainment, Motel Movies, Newbridge Film Capital",United States of America,English
4520208,Pacific Rim,6.878,11567,Released,7/11/2013,411002906,FALSE,180000000,tt1663662,en,Pacific Rim,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.",55.847,"Action, Science Fiction, Adventure","Double Dare You Productions, Legendary Pictures",United States of America,"Cantonese, English, Japanese, Russian"
4520209,The Hunger Games: Mockingjay - Part 2,6.9,11557,Released,11/18/2015,653428261,FALSE,160000000,tt1951266,en,The Hunger Games: Mockingjay - Part 2,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",43.902,"Action, Adventure, Science Fiction","Lionsgate, Color Force, Studio Babelsberg","Germany, United States of America",English
4520210,Wreck-It Ralph,7.3,11546,Released,11/1/2012,471222889,FALSE,165000000,tt1772341,en,Wreck-It Ralph,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",46.617,"Family, Animation, Comedy, Adventure","Walt Disney Animation Studios, Walt Disney Pictures",United States of America,English
4520211,Donnie Darko,7.8,11515,Released,10/24/2001,7500000,FALSE,6000000,tt0246578,en,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",38.016,"Fantasy, Drama, Mystery","Flower Films, Gaylord Films, Adam Fields Productions, Pandora Cinema",United States of America,English
4520212,Ted,6.407,11513,Released,6/29/2012,549368315,FALSE,50000000,tt1637725,en,Ted,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",38.48,"Comedy, Fantasy","Universal Pictures, MRC, Fuzzy Door Productions, Bluegrass Films, Smart Entertainment",United States of America,English
4520213,The Great Gatsby,7.379,11505,Released,5/9/2013,351040419,FALSE,105000000,tt1343092,en,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",36.651,"Drama, Romance","Spectrum Films, Village Roadshow Pictures, Bazmark Films, Red Wagon Entertainment, Warner Bros. Pictures, A+E Studios","United States of America, Australia",English
4520214,Moana,7.6,11502,Released,10/13/2016,690860472,FALSE,150000000,tt3521164,en,Moana,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.",17.963,"Adventure, Comedy, Family, Animation","Walt Disney Pictures, Walt Disney Animation Studios, Hurwitz Creative",United States of America,English
4520215,The Shape of Water,7.247,11490,Released,12/1/2017,195333312,FALSE,19500000,tt5580390,en,The Shape of Water,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",29.339,"Drama, Fantasy, Romance","Double Dare You Productions, Fox Searchlight Pictures, Bull Productions, TSG Entertainment",United States of America,"English, Russian"
4520216,Raiders of the Lost Ark,7.924,11483,Released,6/12/1981,389925971,FALSE,18000000,tt0082971,en,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",60.763,"Adventure, Action","Paramount, Lucasfilm Ltd.",United States of America,"English, Spanish, German, Hebrew, Arabic, Nepali"
4520217,Zombieland,7.3,11466,Released,10/7/2009,102391540,FALSE,23600000,tt1156398,en,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",32.08,"Comedy, Horror","Pariah, Columbia Pictures, Relativity Media",United States of America,English
4520218,Finding Dory,7.042,11429,Released,6/16/2016,1028570889,FALSE,200000000,tt2277860,en,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,26.562,"Adventure, Animation, Comedy, Family","Pixar, Walt Disney Pictures",United States of America,English
4520219,Me Before You,7.918,11414,Released,6/1/2016,207945075,FALSE,20000000,tt2674426,en,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",79.741,"Drama, Romance","New Line Cinema, Sunswept Entertainment, Metro-Goldwyn-Mayer",United States of America,English
4520220,1917,7.99,11395,Released,12/25/2019,394638258,FALSE,100000000,tt8579674,en,1917,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",44.356,"War, History, Thriller","DreamWorks Pictures, Reliance Entertainment, New Republic Pictures, Neal Street Productions, Mogambo Films, Amblin Partners","India, Spain, United Kingdom, United States of America","English, French, German"
4520221,Call Me by Your Name,8.167,11367,Released,9/1/2017,43143046,FALSE,4000000,tt5726616,en,Call Me by Your Name,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",32.15,"Romance, Drama","La Cinéfacture, RT Features, Frenesy Film, Water's End Productions, M.Y.R.A. Entertainment, CineFinance Italia","Brazil, France, Italy, United States of America","French, English, Italian"
4520222,Silver Linings Playbook,7.13,11327,Released,11/16/2012,236412453,FALSE,21000000,tt1045658,en,Silver Linings Playbook,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",28.014,"Drama, Comedy, Romance",The Weinstein Company,United States of America,English
4520223,Shrek 2,7.249,11323,Released,5/19/2004,928760770,FALSE,150000000,tt0298148,en,Shrek 2,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",82.153,"Animation, Family, Comedy, Fantasy, Adventure","DreamWorks Pictures, Pacific Data Images, DreamWorks Animation",United States of America,English
4520224,2012,5.819,11300,Released,10/10/2009,791217826,FALSE,200000000,tt1190080,en,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",51.914,"Action, Adventure, Science Fiction","Columbia Pictures, Centropolis Entertainment, Farewell Productions, The Mark Gordon Company",United States of America,"Tibetan, German, Russian, French, Mandarin, Latin, Portuguese, Spanish, Italian, Hindi, English"
4520225,The Godfather Part II,8.591,11293,Released,12/20/1974,102600000,FALSE,13000000,tt0071562,en,The Godfather Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",64.753,"Drama, Crime","Paramount, The Coppola Company",United States of America,"English, Italian, Latin, Spanish"
4520226,American Beauty,8,11260,Released,9/15/1999,356296601,FALSE,15000000,tt0169547,en,American Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",29.837,Drama,"Jinks/Cohen Company, DreamWorks Pictures",United States of America,English
4520227,Prometheus,6.535,11255,Released,5/30/2012,403354469,FALSE,130000000,tt1446714,en,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",60.299,"Science Fiction, Adventure, Mystery","Dune Entertainment, Scott Free Productions, Brandywine Productions, 20th Century Fox","United Kingdom, United States of America","Gaelic, English"
4520228,The Social Network,7.358,11190,Released,10/1/2010,224920315,FALSE,40000000,tt1285016,en,The Social Network,"The tale of a new breed of cultural insurgent: a punk genius who sparked a revolution and changed the face of human interaction for a generation, and perhaps forever.",36.101,Drama,"Columbia Pictures, Relativity Media, Scott Rudin Productions, Michael De Luca Productions, Trigger Street Productions",United States of America,English
4520229,Pirates of the Caribbean: Dead Men Tell No Tales,6.648,11176,Released,5/23/2017,795922298,FALSE,230000000,tt1790809,en,Pirates of the Caribbean: Dead Men Tell No Tales,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",62.006,"Adventure, Action, Fantasy","Walt Disney Pictures, Jerry Bruckheimer Films, Infinitum Nihil",United States of America,English
4520230,Knives Out,7.847,11156,Released,11/27/2019,312897920,FALSE,40000000,tt8946378,en,Knives Out,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",39.064,"Comedy, Crime, Mystery","Lionsgate, MRC, T-Street Productions",United States of America,"Spanish, English"
4520231,Good Will Hunting,8.149,11111,Released,12/5/1997,225933435,FALSE,10000000,tt0119217,en,Good Will Hunting,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",56.169,Drama,"Miramax, Lawrence Bender Productions, Be Gentlemen Limited Partnership",United States of America,English
4520232,Fifty Shades of Grey,5.882,11101,Released,2/11/2015,571006128,FALSE,40000000,tt2322441,en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",96.283,"Drama, Romance, Thriller","Focus Features, Michael De Luca Productions, Trigger Street Productions",United States of America,English
4520233,The Devil Wears Prada,7.384,11089,Released,6/29/2006,326706115,FALSE,35000000,tt0458352,en,The Devil Wears Prada,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",50.84,"Comedy, Drama, Romance","Fox 2000 Pictures, Dune Entertainment, Major Studio Partners, Peninsula Films, 20th Century Fox","France, United States of America","English, French"
4520234,Taxi Driver,8.2,11081,Released,2/9/1976,28600000,FALSE,1900000,tt0075314,en,Taxi Driver,A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.,41.36,"Crime, Drama","Italo/Judeo Productions, Bill/Phillips, Columbia Pictures",United States of America,"English, Spanish"
4520235,A Star Is Born,7.503,11079,Released,10/3/2018,433888866,FALSE,36000000,tt1517451,en,A Star Is Born,"Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",27.891,"Music, Drama, Romance","Thunder Road, 22 & Green, Gerber Pictures, Joint Effort, Malpaso Productions, Warner Bros. Pictures, Live Nation Productions",United States of America,English
4520236,Fury,7.518,11021,Released,10/15/2014,211817906,FALSE,68000000,tt2713180,en,Fury,"In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",90.378,"War, Drama, Action","Columbia Pictures, QED International, LStar Capital, Le Grisbi Productions, Crave Films, Sony Pictures, Huayi Brothers Pictures","United Kingdom, United States of America, China","English, German, Spanish"
4520237,The Incredible Hulk,6.204,11006,Released,6/12/2008,163712074,FALSE,150000000,tt0800080,en,The Incredible Hulk,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",52.734,"Science Fiction, Action, Adventure","Marvel Studios, Valhalla Motion Pictures",United States of America,"Portuguese, Spanish, English"
4520238,Kick-Ass,7.12,10997,Released,3/22/2010,96188903,FALSE,28000000,tt1250777,en,Kick-Ass,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",38.557,"Action, Crime","Marv Films, Lionsgate, Plan B Entertainment, Mandate International","United Kingdom, United States of America",English
4520239,"I, Robot",6.939,10972,Released,7/15/2004,347234916,FALSE,120000000,tt0343818,en,"I, Robot","In 2035, where robots are commonplace and abide by the three laws of robotics, a technophobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",27.677,"Action, Science Fiction","Davis Entertainment, Laurence Mark Productions, Canlaws Productions, 20th Century Fox, Overbrook Entertainment, Mediastream Vierte Film GmbH & Co. Vermarktungs KG","United States of America, Germany",English
4520240,No Country for Old Men,7.933,10964,Released,6/13/2007,171627166,FALSE,25000000,tt0477348,en,No Country for Old Men,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",33.115,"Crime, Drama, Thriller","Miramax, Scott Rudin Productions, Mike Zoss Productions, Paramount Vantage",United States of America,"English, Spanish"
4520241,Rise of the Planet of the Apes,7.289,10799,Released,8/3/2011,482860185,FALSE,93000000,tt1318514,en,Rise of the Planet of the Apes,"A highly intelligent chimpanzee named Caesar has been living a peaceful suburban life ever since he was born. But when he gets taken to a cruel primate facility, Caesar decides to revolt against those who have harmed him.",38.032,"Thriller, Action, Drama, Science Fiction","Dune Entertainment III, Dune Entertainment, Chernin Entertainment, Ingenious Media, Big Screen Productions, 20th Century Fox",United States of America,English
4520242,Ocean's Eleven,7.43,10774,Released,12/7/2001,450717150,FALSE,85000000,tt0240772,en,Ocean's Eleven,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",39.17,"Thriller, Crime","Village Roadshow Pictures, NPV Entertainment, Jerry Weintraub Productions, Section Eight, Warner Bros. Pictures",United States of America,"Italian, English"
4520243,The Sixth Sense,7.944,10754,Released,8/6/1999,672806292,FALSE,40000000,tt0167404,en,The Sixth Sense,"Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.",32.836,"Mystery, Thriller, Drama","Spyglass Entertainment, The Kennedy/Marshall Company, Hollywood Pictures, Barry Mendel Productions",United States of America,"Latin, Spanish, English"
4520244,Amélie,7.905,10750,Released,4/25/2001,173921954,FALSE,10000000,tt0211915,fr,Le Fabuleux Destin d'Amélie Poulain,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",42.494,"Comedy, Romance","France 3 Cinéma, Claudie Ossard Productions, MMC Independent, Tapioca Films, Sofica Sofinergie 5, Victoires Productions, Canal+, Filmstiftung Nordrhein-Westfalen, Union Générale Cinématographique (UGC), Miramax","France, Germany","French, Russian"
4520245,Scarface,8.168,10749,Released,12/9/1983,66023329,FALSE,25000000,tt0086250,en,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",54.199,"Action, Crime, Drama",Universal Pictures,United States of America,"English, Spanish"
4520246,Prisoners,8.091,10748,Released,9/19/2013,122126687,FALSE,46000000,tt1392214,en,Prisoners,"Keller Dover faces a parent's worst nightmare when his 6-year-old daughter, Anna, and her friend go missing. The only lead is an old motorhome that had been parked on their street. The head of the investigation, Detective Loki, arrests the driver, but a lack of evidence forces Loki to release his only suspect. Dover, knowing that his daughter's life is at stake, decides that he has no choice but to take matters into his own hands.",35.085,"Drama, Thriller, Crime","Madhouse Entertainment, Alcon Entertainment, 8:38 Productions, Warner Bros. Pictures, Summit Entertainment",United States of America,English
4520247,American History X,8.352,10729,Released,7/1/1998,23875127,FALSE,20000000,tt0120586,en,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",36.427,Drama,"New Line Cinema, Savoy Pictures, The Turman-Morrissey Company",United States of America,English
4520248,The Conjuring,7.541,10683,Released,7/18/2013,320406242,FALSE,13000000,tt1457767,en,The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",105.394,"Horror, Thriller","Evergreen Media Group, New Line Cinema, The Safran Company",United States of America,English
4520249,The Fault in Our Stars,7.598,10655,Released,5/16/2014,307166834,FALSE,14000000,tt2582846,en,The Fault in Our Stars,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",30.209,"Romance, Drama","TSG Entertainment, Fox 2000 Pictures, Temple Hill Entertainment",United States of America,English
4520250,The Notebook,7.88,10629,Released,6/25/2004,115603229,FALSE,29000000,tt0332280,en,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",55.483,"Romance, Drama","New Line Cinema, Avery Pix, Gran Via Productions",United States of America,English
4520251,12 Years a Slave,7.945,10603,Released,10/18/2013,187000000,FALSE,20000000,tt2024544,en,12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",34.808,"Drama, History","New Regency Pictures, Plan B Entertainment, River Road Entertainment, Regency Enterprises, Film4 Productions","United States of America, United Kingdom",English
4520252,2001: A Space Odyssey,8.076,10575,Released,4/2/1968,71923560,FALSE,12000000,tt0062622,en,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",48.932,"Science Fiction, Mystery, Adventure","Stanley Kubrick Productions, Metro-Goldwyn-Mayer","United Kingdom, United States of America","English, Russian"
4520253,In Time,6.953,10556,Released,10/27/2011,173930596,FALSE,40000000,tt1637688,en,In Time,"In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'.",67.242,"Action, Thriller, Science Fiction","New Regency Pictures, Strike Entertainment",United States of America,English
4520254,Aladdin,7.645,10547,Released,11/25/1992,504050219,FALSE,28000000,tt0103639,en,Aladdin,"Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street urchin Aladdin. The couple falls in love, although Jasmine may only marry a prince. After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.",52.027,"Animation, Family, Adventure, Fantasy, Romance","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,English
4520255,Green Book,8.242,10542,Released,11/16/2018,319700000,FALSE,23000000,tt6966692,en,Green Book,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",34.768,"Drama, Comedy","Participant, DreamWorks Pictures, Cinetic Media",United States of America,"English, Italian, Russian"
4520256,Tangled,7.599,10539,Released,11/24/2010,592461732,FALSE,260000000,tt0398286,en,Tangled,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",84.14,"Animation, Family","Walt Disney Animation Studios, Walt Disney Pictures",United States of America,English
4520257,Cast Away,7.662,10531,Released,12/22/2000,429632142,FALSE,90000000,tt0162222,en,Cast Away,"Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",32.387,"Adventure, Drama","Playtone, ImageMovers, 20th Century Fox, DreamWorks Pictures",United States of America,"Russian, English"
4520258,X-Men,6.996,10530,Released,7/13/2000,296339527,FALSE,75000000,tt0120903,en,X-Men,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",1.259,"Adventure, Action, Science Fiction","The Donners' Company, Bad Hat Harry Productions, 20th Century Fox",United States of America,English
4520259,Despicable Me 2,6.916,10523,Released,6/26/2013,970761885,FALSE,76000000,tt1690953,en,Despicable Me 2,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,46.283,"Animation, Comedy, Family","Illumination, Universal Pictures",United States of America,English
